time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1667255184984270000,24.31027001953125,0.4160412847995758,-0.1714843213558197,0.5672265291213989,0.6897512674331665,-1.173040509223938,-0.6942397356033325,-1.5573581457138062
1667255184989228800,24.315228759765624,0.4033873975276947,-0.17143332958221436,0.5752552151679993,0.6906306147575378,-1.1914886236190796,-0.7158640623092651,-1.5539370775222778
1667255184994187300,24.320187255859373,0.391413152217865,-0.17073512077331543,0.5830629467964172,0.6911460161209106,-1.2093591690063477,-0.7373212575912476,-1.5523335933685303
1667255184999145700,24.325145751953126,0.3803403973579407,-0.16912636160850525,0.5906768441200256,0.6912584900856018,-1.2264527082443237,-0.7586875557899475,-1.5530422925949097
1667255185004104400,24.3301044921875,0.37033411860466003,-0.16640587151050568,0.598125159740448,0.6909471750259399,-1.242655873298645,-0.7800208330154419,-1.5564507246017456
1667255185009063000,24.33506298828125,0.3614867925643921,-0.16244550049304962,0.6054267287254333,0.6902153491973877,-1.2579240798950195,-0.8013641238212585,-1.5627880096435547
1667255185014021600,24.340021728515627,0.3536583483219147,-0.15729254484176636,0.6126130819320679,0.6891226172447205,-1.2724406719207764,-0.8228327035903931,-1.5718814134597778
1667255185018980000,24.34497998046875,0.3466581106185913,-0.15103372931480408,0.6198004484176636,0.6876513957977295,-1.2867796421051025,-0.8445903062820435,-1.583821415901184
1667255185023938600,24.3499384765625,0.3402573764324188,-0.1437852829694748,0.6271113753318787,0.6857711672782898,-1.3016501665115356,-0.8668003678321838,-1.59874427318573
1667255185028897300,24.354897216796875,0.33422207832336426,-0.13569384813308716,0.6345922350883484,0.6835023760795593,-1.3175932168960571,-0.8895474076271057,-1.6165809631347656
1667255185033855700,24.359855712890624,0.3284357488155365,-0.1268431693315506,0.6421983242034912,0.6808980107307434,-1.334796667098999,-0.9128071069717407,-1.6371994018554688
1667255185038814200,24.364814208984374,0.3228425979614258,-0.11732283234596252,0.6497963070869446,0.6780654191970825,-1.3531039953231812,-0.9364431500434875,-1.660217046737671
1667255185043773000,24.36977294921875,0.3174525201320648,-0.10717593133449554,0.657233476638794,0.6751158237457275,-1.3721754550933838,-0.9603127241134644,-1.6852411031723022
1667255185048731400,24.3747314453125,0.3123003840446472,-0.09646809101104736,0.6643612384796143,0.6721506714820862,-1.391635775566101,-0.9842327237129211,-1.7118496894836426
1667255185053689900,24.37968994140625,0.30750685930252075,-0.08526991307735443,0.6709965467453003,0.6692773699760437,-1.4108538627624512,-1.0079193115234375,-1.7394927740097046
1667255185058648600,24.384648681640623,0.3031676709651947,-0.07375185936689377,0.6769680976867676,0.6666064858436584,-1.4291603565216064,-1.031021237373352,-1.7673989534378052
1667255185063607000,24.38960693359375,0.29934918880462646,-0.0620604045689106,0.6821791529655457,0.6642063856124878,-1.4460350275039673,-1.053299069404602,-1.7949347496032715
1667255185068565500,24.3945654296875,0.2959314286708832,-0.050360891968011856,0.6866142153739929,0.662155032157898,-1.4612135887145996,-1.0747756958007812,-1.8214082717895508
1667255185073524200,24.399524169921875,0.2926691472530365,-0.03895658254623413,0.6903671622276306,0.6604698300361633,-1.4750512838363647,-1.0954419374465942,-1.8463630676269531
1667255185078482700,24.404482666015625,0.28922832012176514,-0.028260821476578712,0.6935355067253113,0.6592091917991638,-1.4879201650619507,-1.1152533292770386,-1.8690718412399292
1667255185083441400,24.40944140625,0.28540223836898804,-0.01863512583076954,0.6962199807167053,0.6583889126777649,-1.500144124031067,-1.1340436935424805,-1.8890336751937866
1667255185088400000,24.41439990234375,0.28107693791389465,-0.010400473140180111,0.6984843611717224,0.6580327749252319,-1.5117454528808594,-1.1515709161758423,-1.9056477546691895
1667255185093358300,24.4193583984375,0.27639591693878174,-0.0036787965800613165,0.7003346085548401,0.6581209301948547,-1.5222713947296143,-1.16750967502594,-1.9185147285461426
1667255185098317000,24.424317138671874,0.271545946598053,0.0015152593841776252,0.7017009854316711,0.6586928367614746,-1.530651330947876,-1.1816511154174805,-1.9268310070037842
1667255185103275500,24.429275634765624,0.2668832242488861,0.0056161293759942055,0.7024144530296326,0.6598149538040161,-1.5349904298782349,-1.1942083835601807,-1.9298570156097412
1667255185108234000,24.43423388671875,0.2627013027667999,0.009140991605818272,0.7022755146026611,0.6615992784500122,-1.53312349319458,-1.205597162246704,-1.926599383354187
1667255185113192700,24.439192626953126,0.2591906189918518,0.012470237910747528,0.7012021541595459,0.6640634536743164,-1.523789405822754,-1.21609365940094,-1.9166189432144165
1667255185118151200,24.444151123046876,0.2564023435115814,0.015813905745744705,0.6992489695549011,0.6671271324157715,-1.506874680519104,-1.2258257865905762,-1.9001752138137817
1667255185123109600,24.449109619140625,0.25427746772766113,0.019286777824163437,0.6965935826301575,0.670617938041687,-1.4834071397781372,-1.2348679304122925,-1.8783698081970215
1667255185128068400,24.454068359375,0.2525753676891327,0.0228239968419075,0.6935216188430786,0.6743237376213074,-1.4554800987243652,-1.2432847023010254,-1.8528438806533813
1667255185133026800,24.45902685546875,0.25112971663475037,0.026412328705191612,0.6903297901153564,0.6779978275299072,-1.4255009889602661,-1.251160979270935,-1.8257372379302979
1667255185137985300,24.4639853515625,0.24965710937976837,0.029914574697613716,0.6872713565826416,0.6814942955970764,-1.39560067653656,-1.2586601972579956,-1.7985599040985107
1667255185142944000,24.468944091796875,0.24805203080177307,0.0333181656897068,0.6845117807388306,0.6846924424171448,-1.3672776222229004,-1.2659375667572021,-1.7726325988769531
1667255185147902500,24.47390234375,0.24605683982372284,0.0363975428044796,0.682115375995636,0.6876408457756042,-1.3410907983779907,-1.27309250831604,-1.7478055953979492
1667255185152861000,24.47886083984375,0.24365006387233734,0.03913843259215355,0.6801043748855591,0.690333902835846,-1.3173260688781738,-1.2801902294158936,-1.7243115901947021
1667255185157819600,24.483819580078126,0.24067646265029907,0.041370004415512085,0.6784791946411133,0.6928414702415466,-1.2960127592086792,-1.2872544527053833,-1.7017054557800293
1667255185162778000,24.488778076171876,0.23713403940200806,0.04306589812040329,0.6772179007530212,0.6951896548271179,-1.2770555019378662,-1.294288158416748,-1.679853081703186
1667255185167736800,24.49373681640625,0.232911616563797,0.0441000759601593,0.6763045191764832,0.6974378228187561,-1.2603529691696167,-1.3012940883636475,-1.6583112478256226
1667255185172695300,24.4986953125,0.22803054749965668,0.0444798581302166,0.675718367099762,0.6995915174484253,-1.245848298072815,-1.3082770109176636,-1.6370702981948853
1667255185177653800,24.50365380859375,0.22258226573467255,0.044284842908382416,0.6753983497619629,0.7016644477844238,-1.2331103086471558,-1.315229058265686,-1.6159535646438599
1667255185182612500,24.508612548828125,0.2167356014251709,0.04366033896803856,0.6752426028251648,0.7036809325218201,-1.2212975025177002,-1.3221083879470825,-1.5945817232131958
1667255185187571000,24.513571044921875,0.2106940746307373,0.04273895546793938,0.6751461029052734,0.705662190914154,-1.2095457315444946,-1.328792929649353,-1.5725843906402588
1667255185192529400,24.518529296875,0.20487003028392792,0.041855987161397934,0.6750635504722595,0.7075065970420837,-1.1977477073669434,-1.3351942300796509,-1.5509390830993652
1667255185197488000,24.523488037109374,0.19988055527210236,0.041561007499694824,0.675041675567627,0.7089705467224121,-1.1869711875915527,-1.341312050819397,-1.5323959589004517
1667255185202446600,24.528446533203127,0.1959942877292633,0.04208170995116234,0.6751073598861694,0.7099615335464478,-1.1778738498687744,-1.347153663635254,-1.5183219909667969
1667255185207405000,24.533405029296876,0.19298525154590607,0.04314370080828667,0.6753078103065491,0.7105312943458557,-1.1711505651474,-1.3526805639266968,-1.5086830854415894
1667255185212363800,24.53836376953125,0.1909189373254776,0.04463434964418411,0.6756312847137451,0.7106898427009583,-1.1672676801681519,-1.3576570749282837,-1.503877878189087
1667255185217322200,24.543322265625,0.1899450421333313,0.04643310233950615,0.6760120391845703,0.7104734778404236,-1.1662651300430298,-1.3616894483566284,-1.5039925575256348
1667255185222281000,24.548281005859376,0.18978165090084076,0.04817551374435425,0.6764704585075378,0.7099645733833313,-1.1685582399368286,-1.364643931388855,-1.508510708808899
1667255185227239400,24.553239501953126,0.19007371366024017,0.049508385360240936,0.6770517826080322,0.7092402577400208,-1.1745525598526,-1.3665062189102173,-1.516816258430481
1667255185232198000,24.558197998046875,0.19055593013763428,0.0501941442489624,0.6777467727661133,0.7083984017372131,-1.1838279962539673,-1.3672655820846558,-1.5277633666992188
1667255185237156400,24.56315625,0.19103306531906128,0.05007799342274666,0.6785125136375427,0.7075445652008057,-1.195439100265503,-1.3669182062149048,-1.5399013757705688
1667255185242115000,24.568114990234374,0.19132329523563385,0.04904123395681381,0.6793092489242554,0.7067738175392151,-1.2084071636199951,-1.3655037879943848,-1.551817536354065
1667255185247073500,24.573073486328123,0.1914217323064804,0.047131601721048355,0.6800642609596252,0.7061508297920227,-1.2215156555175781,-1.36305832862854,-1.5623565912246704
1667255185252032300,24.5780322265625,0.1914680004119873,0.04455442726612091,0.6807077527046204,0.7056853771209717,-1.2337654829025269,-1.359655737876892,-1.5710163116455078
1667255185256990700,24.58299072265625,0.19165772199630737,0.04157866910099983,0.6811673641204834,0.7053719162940979,-1.2442400455474854,-1.3553935289382935,-1.5775490999221802
1667255185261949200,24.58794921875,0.1922597885131836,0.03856895491480827,0.681378185749054,0.7051754593849182,-1.2522140741348267,-1.3504090309143066,-1.5821415185928345
1667255185266908000,24.592907958984377,0.1932644546031952,0.035688769072294235,0.681328535079956,0.7051003575325012,-1.2574036121368408,-1.3449490070343018,-1.584727168083191
1667255185271866400,24.597866455078126,0.19457969069480896,0.033023834228515625,0.6810442209243774,0.7051432132720947,-1.2599782943725586,-1.3392771482467651,-1.5854618549346924
1667255185276824800,24.602824951171876,0.19608645141124725,0.030613303184509277,0.6805760264396667,0.7052866220474243,-1.260414719581604,-1.3336317539215088,-1.5847030878067017
1667255185281783600,24.607783447265625,0.19765682518482208,0.028463078662753105,0.6799846291542053,0.7055087089538574,-1.259289264678955,-1.3282185792922974,-1.582847237586975
1667255185286742000,24.612741943359374,0.19916996359825134,0.026548048481345177,0.6793175935745239,0.7058003544807434,-1.2570289373397827,-1.3231838941574097,-1.5801079273223877
1667255185291700500,24.617700439453124,0.20057296752929688,0.02485985867679119,0.678615927696228,0.7061393857002258,-1.2540396451950073,-1.3186025619506836,-1.5768004655838013
1667255185296659200,24.6226591796875,0.20182359218597412,0.02337653934955597,0.677895724773407,0.706525444984436,-1.2504589557647705,-1.3145062923431396,-1.57296884059906
1667255185301617700,24.62761767578125,0.20290590822696686,0.022100912407040596,0.6771535873413086,0.7069680094718933,-1.246215581893921,-1.3109157085418701,-1.5685219764709473
1667255185306576400,24.632576416015624,0.20380066335201263,0.02101938985288143,0.6764042973518372,0.7074607610702515,-1.2414422035217285,-1.3078430891036987,-1.5635443925857544
1667255185311534800,24.637534912109373,0.20441854000091553,0.020047996193170547,0.6756775975227356,0.708004891872406,-1.2363990545272827,-1.3053001165390015,-1.5580451488494873
1667255185316493300,24.642493408203126,0.20468664169311523,0.019100170582532883,0.6750027537345886,0.7085970640182495,-1.2313646078109741,-1.3032749891281128,-1.5520720481872559
1667255185321452000,24.6474521484375,0.20457935333251953,0.018112890422344208,0.6743984818458557,0.7092291116714478,-1.22655189037323,-1.3017210960388184,-1.5457110404968262
1667255185326410500,24.652410400390625,0.20407570898532867,0.01702510192990303,0.6738777756690979,0.7098957300186157,-1.2221254110336304,-1.3005857467651367,-1.5390089750289917
1667255185331369000,24.657368896484375,0.20324231684207916,0.01583319902420044,0.6734307408332825,0.7105863094329834,-1.218088150024414,-1.2997723817825317,-1.5320624113082886
1667255185336327700,24.66232763671875,0.20217399299144745,0.014607603661715984,0.6730201244354248,0.7113059759140015,-1.214107632637024,-1.29923415184021,-1.524778962135315
1667255185341286100,24.6672861328125,0.20101340115070343,0.01350246462970972,0.6725885272026062,0.7120645642280579,-1.2095977067947388,-1.2989667654037476,-1.517001748085022
1667255185346244600,24.67224462890625,0.19984260201454163,0.012621651403605938,0.6720743775367737,0.7128952741622925,-1.2038997411727905,-1.2989693880081177,-1.50834059715271
1667255185351203300,24.677203369140624,0.1987689882516861,0.012068010866641998,0.6714338064193726,0.7138080596923828,-1.1965712308883667,-1.2992125749588013,-1.498657464981079
1667255185356161800,24.682161865234374,0.1978471428155899,0.011852474883198738,0.6706488132476807,0.714805006980896,-1.1874878406524658,-1.2996190786361694,-1.4879236221313477
1667255185361120300,24.687120361328127,0.19698578119277954,0.011817069724202156,0.669718325138092,0.7159150242805481,-1.1767370700836182,-1.3000755310058594,-1.4758689403533936
