time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1667255122317937000,0.42393701171875,-0.9563630223274231,-0.09106267243623734,-0.2410837858915329,0.13768061995506287,-0.5110024213790894,-0.1080026626586914,2.827394962310791
1667255122322895400,0.428895263671875,-0.9559310674667358,-0.09061069041490555,-0.24340158700942993,0.13689835369586945,-0.5154974460601807,-0.10679548233747482,2.828930616378784
1667255122327853800,0.433853759765625,-0.9554541110992432,-0.09010684490203857,-0.24586588144302368,0.13615503907203674,-0.5202815532684326,-0.10542935878038406,2.8304061889648438
1667255122332812500,0.4388125,-0.9549468755722046,-0.0895346999168396,-0.24844305217266083,0.13541077077388763,-0.5252764225006104,-0.10390489548444748,2.831914186477661
1667255122337771000,0.44377099609375,-0.9544227719306946,-0.08889187127351761,-0.2511197030544281,0.1345893144607544,-0.5304477214813232,-0.1022629365324974,2.8336079120635986
1667255122342729500,0.4487294921875,-0.9539121389389038,-0.08817825466394424,-0.25380799174308777,0.1336328238248825,-0.5356110334396362,-0.10056387633085251,2.8356096744537354
1667255122347688000,0.45368798828125,-0.9534673690795898,-0.08740119636058807,-0.25631195306777954,0.13253358006477356,-0.5403670072555542,-0.09888958185911179,2.8379504680633545
1667255122352646700,0.458646728515625,-0.9531327486038208,-0.08655860275030136,-0.2584660053253174,0.13130459189414978,-0.5443761944770813,-0.09728149324655533,2.8406214714050293
1667255122357605000,0.463605224609375,-0.9529339075088501,-0.08567840605974197,-0.2601608335971832,0.12997129559516907,-0.5474256277084351,-0.09581136703491211,2.8435652256011963
1667255122362563600,0.4685634765625,-0.9528677463531494,-0.08477026224136353,-0.26139605045318604,0.128565713763237,-0.5495200753211975,-0.09447705000638962,2.846712112426758
1667255122367522000,0.47352197265625,-0.9529123902320862,-0.08382250368595123,-0.26223161816596985,0.1271468997001648,-0.5507829189300537,-0.09320200234651566,2.8499462604522705
1667255122372480800,0.478480712890625,-0.953029990196228,-0.08279239386320114,-0.2627931237220764,0.12577378749847412,-0.5514622926712036,-0.09183131903409958,2.8531646728515625
1667255122377439200,0.483439208984375,-0.9531727433204651,-0.08161338418722153,-0.2632596790790558,0.12448029220104218,-0.5519071817398071,-0.09016413986682892,2.8563225269317627
1667255122382397700,0.488397705078125,-0.9533059597015381,-0.08023720234632492,-0.26375672221183777,0.12329675257205963,-0.5523633360862732,-0.08805426210165024,2.859377145767212
1667255122387356200,0.493356201171875,-0.9534026384353638,-0.07870513945817947,-0.2643650770187378,0.12222933769226074,-0.5530135631561279,-0.0855533704161644,2.862285614013672
1667255122392314600,0.498314697265625,-0.9534580707550049,-0.0770939439535141,-0.26507461071014404,0.12128323316574097,-0.5538643598556519,-0.08280807733535767,2.864995241165161
1667255122397273300,0.5032734375,-0.95347660779953,-0.07547713816165924,-0.2658624053001404,0.12042732536792755,-0.5548907518386841,-0.07998242974281311,2.8675270080566406
1667255122402231800,0.508231689453125,-0.9534589052200317,-0.07393211126327515,-0.26672443747520447,0.1196167916059494,-0.55610591173172,-0.07724983245134354,2.869924545288086
1667255122407190300,0.513190185546875,-0.9534061551094055,-0.07252005487680435,-0.26764237880706787,0.11884906888008118,-0.5574905872344971,-0.07473358511924744,2.872159957885742
1667255122412148700,0.518148681640625,-0.953320324420929,-0.071260005235672,-0.2686041295528412,0.11812762916088104,-0.5590242743492126,-0.0724715068936348,2.874216318130493
1667255122417107200,0.523107177734375,-0.9532003402709961,-0.07014206051826477,-0.26961660385131836,0.11745657026767731,-0.5607168078422546,-0.0704406350851059,2.876091480255127
1667255122422066000,0.52806591796875,-0.9530588388442993,-0.06913495808839798,-0.27063626050949097,0.11685564368963242,-0.5624682307243347,-0.06858237087726593,2.8777682781219482
1667255122427024400,0.5330244140625,-0.9529029726982117,-0.06819500029087067,-0.2716400623321533,0.11634884029626846,-0.5642176866531372,-0.06680610775947571,2.8792271614074707
1667255122431982800,0.53798291015625,-0.9527331590652466,-0.06726205348968506,-0.2726368010044098,0.11595064401626587,-0.5659646391868591,-0.06498648226261139,2.880474328994751
1667255122436941300,0.54294140625,-0.9525572657585144,-0.06628961861133575,-0.2736166715621948,0.11564705520868301,-0.5676732659339905,-0.06304515153169632,2.8815646171569824
1667255122441900000,0.547900146484375,-0.9523876309394836,-0.06522795557975769,-0.27456915378570557,0.11539037525653839,-0.5693037509918213,-0.06091699004173279,2.8826208114624023
1667255122446858500,0.5528583984375,-0.952226996421814,-0.06401555985212326,-0.275525838136673,0.11511436104774475,-0.5708997845649719,-0.05851411819458008,2.8838047981262207
1667255122451817000,0.55781689453125,-0.9520753026008606,-0.06257719546556473,-0.27652207016944885,0.11477042734622955,-0.572510838508606,-0.05571210756897926,2.8852529525756836
1667255122456775400,0.562775390625,-0.9519283175468445,-0.06082943081855774,-0.2775783836841583,0.11437857896089554,-0.5741583704948425,-0.05233636125922203,2.8869752883911133
1667255122461734100,0.567734130859375,-0.951793909072876,-0.058672886341810226,-0.27866634726524353,0.1139778271317482,-0.5757601857185364,-0.04818406701087952,2.8889565467834473
1667255122466692600,0.572692626953125,-0.9516478776931763,-0.05606510490179062,-0.2798590064048767,0.11358688771724701,-0.5774617195129395,-0.04314523562788963,2.8911831378936768
1667255122471651000,0.577651123046875,-0.9514655470848083,-0.05302318558096886,-0.28122079372406006,0.1132107824087143,-0.5794082283973694,-0.037233617156744,2.893634796142578
1667255122476609500,0.582609619140625,-0.951239287853241,-0.04956335574388504,-0.2827543318271637,0.11285971105098724,-0.5816179513931274,-0.030474796891212463,2.89628529548645
1667255122481568300,0.587568359375,-0.9509822726249695,-0.04571834206581116,-0.28437548875808716,0.11257492750883102,-0.5839341878890991,-0.02292957715690136,2.8990423679351807
1667255122486526700,0.592526611328125,-0.9506989121437073,-0.04156363755464554,-0.2860412895679474,0.11235833913087845,-0.5862948894500732,-0.014751298353075981,2.9018614292144775
1667255122491485200,0.597485107421875,-0.9503992199897766,-0.03717377781867981,-0.2876962423324585,0.1122063621878624,-0.5886096358299255,-0.006097197998315096,2.904707908630371
1667255122496443600,0.602443603515625,-0.9500946998596191,-0.03264855593442917,-0.28929537534713745,0.11208155751228333,-0.5908135175704956,0.0028109177947044373,2.9075958728790283
1667255122501402000,0.607402099609375,-0.949798047542572,-0.028069863095879555,-0.2908058762550354,0.11192739009857178,-0.5928609371185303,0.011777155101299286,2.9105851650238037
1667255122506360800,0.61236083984375,-0.9495478272438049,-0.02349880151450634,-0.2921125292778015,0.1117003783583641,-0.59452885389328,0.02063315361738205,2.9137191772460938
1667255122511319300,0.6173193359375,-0.9493647217750549,-0.018980080261826515,-0.29315975308418274,0.11137184500694275,-0.5957129001617432,0.02926562912762165,2.9170210361480713
1667255122516277800,0.62227783203125,-0.9492363333702087,-0.014546137303113937,-0.2939976155757904,0.11092440783977509,-0.5965248346328735,0.03761645033955574,2.9205007553100586
1667255122521236200,0.627236328125,-0.9491563439369202,-0.010266979224979877,-0.2946622669696808,0.110322006046772,-0.5970549583435059,0.04554126784205437,2.9241840839385986
1667255122526195000,0.63219482421875,-0.9491233229637146,-0.006182864308357239,-0.29517269134521484,0.10954336822032928,-0.5973502993583679,0.05295656993985176,2.928086757659912
1667255122531153400,0.6371533203125,-0.9491407871246338,-0.002289410913363099,-0.2955138087272644,0.10861897468566895,-0.5973750948905945,0.05988665297627449,2.9321494102478027
1667255122536111900,0.64211181640625,-0.9491857290267944,0.0014109709300100803,-0.2957741618156433,0.10752714425325394,-0.5973129868507385,0.06633467972278595,2.9364161491394043
1667255122541070300,0.6470703125,-0.9492455720901489,0.004875820130109787,-0.29600095748901367,0.10626628249883652,-0.5972676873207092,0.07222932577133179,2.940868616104126
1667255122546029000,0.652029052734375,-0.9493083953857422,0.008063530549407005,-0.2962487041950226,0.10481034964323044,-0.5973582863807678,0.07748693227767944,2.945537567138672
1667255122550987500,0.656987548828125,-0.9493762254714966,0.010987763293087482,-0.2965114712715149,0.10317442566156387,-0.5975655317306519,0.08214017748832703,2.9504024982452393
1667255122555946000,0.661946044921875,-0.9494180083274841,0.013647302985191345,-0.29689475893974304,0.10135458409786224,-0.5981067419052124,0.08620401471853256,2.9554808139801025
1667255122560904400,0.666904541015625,-0.9494157433509827,0.01605883054435253,-0.29744604229927063,0.09938656538724899,-0.5990725159645081,0.08973769098520279,2.960719108581543
1667255122565863200,0.67186328125,-0.9493586421012878,0.01824885420501232,-0.2981870770454407,0.09731198847293854,-0.6004980802536011,0.09281697124242783,2.9660561084747314
1667255122570821600,0.676821533203125,-0.9492541551589966,0.020277122035622597,-0.2990596294403076,0.09522984176874161,-0.6022425889968872,0.09560064226388931,2.9713311195373535
1667255122575780000,0.681780029296875,-0.9490836262702942,0.022244174033403397,-0.30008482933044434,0.09324432164430618,-0.6043270230293274,0.09834402054548264,2.976404905319214
1667255122580738600,0.686738525390625,-0.9488330483436584,0.024167057126760483,-0.30129268765449524,0.09140286594629288,-0.6068071126937866,0.10111123323440552,2.981200695037842
1667255122585697000,0.691697021484375,-0.9485190510749817,0.02600746415555477,-0.3026235103607178,0.08974545449018478,-0.6095567941665649,0.10384184122085571,2.985614538192749
1667255122590655700,0.69665576171875,-0.9481543898582458,0.02780172973871231,-0.30402472615242004,0.08831362426280975,-0.6124559640884399,0.10662161558866501,2.9895830154418945
1667255122595614200,0.7016142578125,-0.9477484226226807,0.02961280383169651,-0.30546560883522034,0.08710209280252457,-0.615432858467102,0.1095634326338768,2.9931509494781494
1667255122600572700,0.70657275390625,-0.9473167657852173,0.03148944303393364,-0.3069034218788147,0.0860791727900505,-0.6183953881263733,0.11273559182882309,2.9964046478271484
1667255122605531100,0.71153125,-0.9468675851821899,0.0334324836730957,-0.3083421289920807,0.08514179289340973,-0.6213616728782654,0.11607837677001953,2.9995439052581787
1667255122610489900,0.71648974609375,-0.9464097619056702,0.035478509962558746,-0.30976054072380066,0.08425126224756241,-0.6242890954017639,0.11963503062725067,3.0026636123657227
1667255122615448300,0.7214482421875,-0.9459309577941895,0.0376313216984272,-0.3112044632434845,0.0833684504032135,-0.6272793412208557,0.12339544296264648,3.005847692489624
1667255122620406800,0.72640673828125,-0.9454045295715332,0.03985750675201416,-0.3127754330635071,0.0824207291007042,-0.6305593252182007,0.12726455926895142,3.009230136871338
1667255122625365200,0.731365234375,-0.9448273181915283,0.04210992529988289,-0.31449148058891296,0.0813833549618721,-0.6341755986213684,0.13113749027252197,3.0128347873687744
1667255122630323700,0.73632373046875,-0.9441981315612793,0.04436613246798515,-0.31634756922721863,0.08028528094291687,-0.6381176114082336,0.1349865198135376,3.0165929794311523
1667255122635282400,0.741282470703125,-0.9435136318206787,0.04660888388752937,-0.31834664940834045,0.07915186136960983,-0.6423911452293396,0.13879285752773285,3.0204482078552246
1667255122640241000,0.746240966796875,-0.9427856206893921,0.04884329438209534,-0.32044097781181335,0.07802069187164307,-0.6468914151191711,0.14258217811584473,3.0243260860443115
1667255122645199400,0.751199462890625,-0.942011296749115,0.051050588488578796,-0.32264113426208496,0.07688480615615845,-0.6516428589820862,0.1463143676519394,3.028230667114258
1667255122650157800,0.75615771484375,-0.9411385655403137,0.053290363401174545,-0.3250873386859894,0.07574046403169632,-0.656944215297699,0.15011492371559143,3.032230854034424
1667255122655116500,0.761116455078125,-0.940158486366272,0.05555124953389168,-0.32780909538269043,0.07454703748226166,-0.6628670692443848,0.15393558144569397,3.036405563354492
1667255122660075000,0.766074951171875,-0.9391283988952637,0.0578058660030365,-0.33064454793930054,0.07328355312347412,-0.6690723299980164,0.15768858790397644,3.0407538414001465
1667255122665033500,0.771033447265625,-0.9380860924720764,0.06005242466926575,-0.3334897756576538,0.07192163169384003,-0.675342857837677,0.1613379716873169,3.04531192779541
1667255122669992000,0.775991943359375,-0.9370672702789307,0.06228961423039436,-0.3362441956996918,0.07046151161193848,-0.6814641952514648,0.16486956179141998,3.0500600337982178
1667255122674950700,0.78095068359375,-0.9360893964767456,0.06451081484556198,-0.33886563777923584,0.06888486444950104,-0.6873475313186646,0.16825395822525024,3.0550198554992676
1667255122679909000,0.7859091796875,-0.9351537823677063,0.06673809885978699,-0.3413483798503876,0.06719154119491577,-0.6929807662963867,0.17153215408325195,3.0602028369903564
1667255122684867600,0.79086767578125,-0.9342541098594666,0.06899945437908173,-0.3437022864818573,0.0653996542096138,-0.6983832716941833,0.17477042973041534,3.065593719482422
1667255122689826000,0.795825927734375,-0.933373749256134,0.07129605114459991,-0.34596946835517883,0.06352536380290985,-0.7036440372467041,0.17798562347888947,3.07116961479187
1667255122694784800,0.80078466796875,-0.9324623942375183,0.07363314181566238,-0.3482792377471924,0.061592478305101395,-0.7090399861335754,0.18121318519115448,3.076913595199585
1667255122699743200,0.8057431640625,-0.9314959645271301,0.07600235939025879,-0.3506864011287689,0.05964851751923561,-0.7146838903427124,0.18447211384773254,3.0827419757843018
1667255122704701700,0.81070166015625,-0.9304884672164917,0.07831748574972153,-0.353166788816452,0.057713091373443604,-0.7205160856246948,0.18761035799980164,3.088552951812744
1667255122709660200,0.81566015625,-0.9294548034667969,0.08048573136329651,-0.35570305585861206,0.05577746778726578,-0.7264912128448486,0.19044527411460876,3.0942928791046143
1667255122714618600,0.82061865234375,-0.928395688533783,0.08241263031959534,-0.35831910371780396,0.053824469447135925,-0.7326515913009644,0.19278773665428162,3.099928140640259
1667255122719577300,0.825577392578125,-0.9273244142532349,0.08402986824512482,-0.3610025644302368,0.051822368055582047,-0.7389626502990723,0.1944856494665146,3.105461359024048
1667255122724535800,0.830535888671875,-0.9262829422950745,0.0852830782532692,-0.3636653423309326,0.04974166676402092,-0.7452237606048584,0.19541245698928833,3.1108827590942383
1667255122729494300,0.835494384765625,-0.9252951741218567,0.08615398406982422,-0.36625799536705017,0.04755402356386185,-0.7513206601142883,0.1955130398273468,3.1162126064300537
1667255122734452700,0.84045263671875,-0.924373984336853,0.08665122091770172,-0.3687523603439331,0.04523336514830589,-0.757188081741333,0.19478550553321838,3.1214919090270996
1667255122739411500,0.845411376953125,-0.923520565032959,0.08680924773216248,-0.37113720178604126,0.042791567742824554,-0.7627959251403809,0.19330494105815887,3.126713514328003
1667255122744370000,0.850369873046875,-0.922721803188324,0.0866578221321106,-0.3734392821788788,0.040223803371191025,-0.7682003378868103,0.19112589955329895,3.1319081783294678
1667255122749328400,0.855328369140625,-0.9219621419906616,0.0862685814499855,-0.3756774067878723,0.03755087032914162,-0.7734436988830566,0.1883992850780487,3.1370902061462402
1667255122754286800,0.860286865234375,-0.9212614297866821,0.08569705486297607,-0.3777846395969391,0.034815751016139984,-0.7783766388893127,0.18526244163513184,-3.1409809589385986
1667255122759245600,0.86524560546875,-0.9206603765487671,0.08499979227781296,-0.37964725494384766,0.03205394372344017,-0.7827503681182861,0.18185091018676758,-3.135981798171997
1667255122764204000,0.8702041015625,-0.9201765060424805,0.08422596752643585,-0.381213515996933,0.029282722622156143,-0.7864545583724976,0.1782742589712143,-3.131100654602051
1667255122769162500,0.87516259765625,-0.9198127388954163,0.08342494815587997,-0.38246840238571167,0.02650979533791542,-0.7894615530967712,0.17463529109954834,-3.1263129711151123
1667255122774121000,0.880120849609375,-0.9195523262023926,0.0826144590973854,-0.3834518492221832,0.02372991293668747,-0.7918621301651001,0.17096686363220215,-3.121584177017212
1667255122779079700,0.88507958984375,-0.9193556308746338,0.0818268433213234,-0.38425412774086,0.020937662571668625,-0.7938600182533264,0.167326420545578,-3.11685848236084
